departamento;distrito;zona  ;direccion;latitud;longitud;codigo_ue;unidad_educativa;cod_edif_educativo
CHUQUISACA;SUCRE;VILLA MARGARITA;AVENIDA LA PLATA S/N;-19,01366;-65,250988;80480280,8048029;LIBERTAD DE LAS AMERICAS,LIBERTAD DE LAS AMERICAS B;80480223
CHUQUISACA;SUCRE;CENTRAL;ARENALES # 210;-19,045336;-65,261988;80480281;EL PORVENIR A FUTURE SRL;80480224
CHUQUISACA;SUCRE;PARQUE BOLIVAR;CALLE PASTOR SAINZ # 117;-19,041186;-65,243008;80480282;BET-EL CHRISTIAN SCHOOL;80480225
CHUQUISACA;SUCRE;CENTRAL;ARENALES # 215;-19,045147;-65,261719;80480283;NICOLÁS JÛRGEN SCHÛTT;80480226
CHUQUISACA;SUCRE;LIBERTADORES;SAN MARTIN 2009;-19,041262;-65,238845;80480284;CRISTINA AITKEN DE GUTIERREZ;80480227
CHUQUISACA;SUCRE;CENTRAL;AUDIENCIA Nº 80;-19,049052;-65,258841;80480285;MONTESSORI DE SUCRE;80480228
CHUQUISACA;SUCRE;BAJO DELICIAS;MONSEÑOR SANTILLAN NRO. 191;-19,02938;-65,261757;80480288;MONTE CRISTO;80480230
CHUQUISACA;SUCRE;VILLA ARMONIA;SIN NOMBRE;-19,014314;-65,26419;80480291;FRANZ TAMAYO;80480231
CHUQUISACA;SUCRE;RIO CHICO;VIÑA PAMPA;-18,823534;-65,201882;80480293;VIÑA PAMPA;80480232
CHUQUISACA;SUCRE;COMUNIDAD TALULA;COMUNIDAD TALULA;-19,12006;-65,451915;80480296;PUNKURANI;80480233
CHUQUISACA;SUCRE;TAJCHI;COMUNIDAD TAJCHI;-19,121192;-65,37836;80480297;TOMAS KATARI;80480234
CHUQUISACA;SUCRE;KARAPUNCU;;-19,028976;-65,301559;80480298;ALBERTO BOHORQUEZ;80480235
CHUQUISACA;SUCRE;;;-19,045633;-65,247374;80480302;PEPITO GRILLO;80480237
CHUQUISACA;SUCRE;;;-19,042601;-65,249294;80480304;ISEC;80480239
CHUQUISACA;SUCRE;;;-19,049258;-65,253312;80480307;JARDIN INFATIL UBUNTU KIDS;80480240
CHUQUISACA;SUCRE;;TAMBO ARANJUEZ;-19,039564;-65,289516;80480311;TAMBO ARANJUEZ;80480245
LA PAZ;CARANAVI;CMD. SANTA ROSA;SANTA ROSA;-15,545858;-67,45102;80540002;SANTA ROSA I;80540002
LA PAZ;CARANAVI;COLONIA PALMAR SUAPI;COLONIA PALMAR SUAPI;-15,511831;-67,450577;80540003;PALMAR SUAPI;80540003
LA PAZ;CARANAVI;COLONIA UNION SUAPI;COLONIA UNION SUAPI;-15,525162;-67,486112;80540004;UNION SUAPI;80540004
LA PAZ;CARANAVI;COLONIA PUERTO LINARES;COLONIA VILLA PUERTO LINARES;-15,503123;-67,433762;80540005;PUERTO LINARES;80540005
LA PAZ;CARANAVI;COLONIA ORO VERDE;COLONIA ORO VERDE;-15,533976;-67,46299;80540006;ORO VERDE;80540006
LA PAZ;CARANAVI;COLONIA EL CHORO;COLONIA EL CHORO;-16,033253;-67,631545;80540008;DANIEL SANCHEZ BUSTAMANTE;80540008
LA PAZ;CARANAVI;COLONIA PUERTO LEON;COLONIA PUERTO LEON;-15,998863;-67,582849;80540009;PUERTO LEON;80540009
LA PAZ;CARANAVI;COLONIA SAN PABLO DE HUYRAPATA;COLONIA SAN PABLO DE HUAYRAPATA;-16,005496;-67,592159;80540010;SAN PABLO DE HUAYRAPATA;80540010
LA PAZ;CARANAVI;VILLA EL PORVENIR;ZACARIAS TANCARA Y CALAMA S/N;-15,83065;-67,566548;80540011;EDUARDO ZUAZO CUENCA;80540011
LA PAZ;CARANAVI;CENTRAL;CALLE ANTOFAGASTA S/N;-15,83344;-67,568252;80540012;LITORAL;80540012
LA PAZ;CARANAVI;VILLA YARA;CALLE BEDOYA S/N;-15,833535;-67,55788;80540013;LIBERTADOR SIMON BOLIVAR;80540013
LA PAZ;CARANAVI;BOLINDA;COLONIA  BOLINDA;-15,788815;-67,54872;80540015;BOLINDA;80540014
LA PAZ;CARANAVI;COLONIA COPACABANA;COLONIA COPACABANA;-15,801487;-67,562384;80540016;COPACABANA I;80540015
LA PAZ;CARANAVI;COLONIA MANCO KAPAC;COLONIA MANCO KAPAC;-15,791304;-67,583121;80540017;MANCO KAPAC;80540016
LA PAZ;CARANAVI;COLONIA CORPUS CHRISTY;COLONIA CORPUS CHRISTY;-15,847264;-67,546199;80540018;CORPUS CHRISTI I;80540017
LA PAZ;CARANAVI;COLONIA JUAN DEL VALLE;COLONIA JUAN DEL VALLE ZONA A;-15,862177;-67,501676;80540019;PEDRO DOMINGO MURILLO DE JUAN DEL VALLE;80540018
LA PAZ;CARANAVI;COLONIA INCAHUARA;COLONIA INCAHUARA;-15,977716;-67,599458;80540020;INCAHUARA;80540019
LA PAZ;CARANAVI;COLONIA ALTO LIMA;COLONIA ALTO LIMA;-15,809369;-67,466242;80540021;ALTO LIMA;80540020
LA PAZ;CARANAVI;COLONIA SAN SALVADOR;COLONIA SAN SALVADOR;-15,789258;-67,486983;80540022;SAN SALVADOR;80540021
LA PAZ;CARANAVI;COLONIA RIO SAN JUANITO;COLONIA RIO SAN JUANITO;-15,838284;-67,460796;80540023;RIO SAN JUANITO;80540022
LA PAZ;CARANAVI;COLONIA ALTO SAJAMA;COOPERATIVA ALTO SAJAMA;-15,826066;-67,435636;80540024;ALTO SAJAMA;80540023
LA PAZ;CARANAVI;COLONIA CATURAPI;COLONIA VILLA CATURAPI;-15,857711;-67,447272;80540025;VILLA CATURAPI;80540024
LA PAZ;CARANAVI;COLONIA RIO MERCEDES;COLONIA RIO MERCEDES;-15,879831;-67,42354;80540026;RIO MERCEDES;80540025
LA PAZ;CARANAVI;COLONIA BERLIN;COLONIA BERLIN;-15,546508;-67,408671;80540028;BERLIN;80540027
LA PAZ;CARANAVI;SAN JUAN DE PIQUENDO;COLONIA SAN JUAN DE PIQUENDO;-15,639618;-67,397772;80540029;SAN JUAN DE PIQUENDO;80540028
LA PAZ;CARANAVI;COLONIA VILLA CAMACHO;COLONIA VILLA CAMACHO;-15,693024;-67,387168;80540031;VILLA CAMACHO;80540030
LA PAZ;CARANAVI;COLONIA SANTO DOMINGO;COLONIA SANTO DOMINGO;-15,621053;-67,438005;80540032;SANTO DOMINGO;80540031
LA PAZ;CARANAVI;COLONIA APOSTOL SANTIAGO;COLONIA APOSTOL SANTIAGO;-15,564968;-67,386294;80540033;APOSTOL SANTIAGO;80540032
LA PAZ;CARANAVI;URB. VILLA UNIFICADA;CASERIO 9;-15,598856;-67,398073;80540034;CASERIOS NUEVE;80540033
LA PAZ;CARANAVI;COLONIA LOS TIGRES;COLONIA LOS TIGRES;-15,573366;-67,444816;80540035;LOS TIGRES;80540034
LA PAZ;CARANAVI;COLONIA SAN LORENZO;COLONIA SAN LORENZO;-15,793665;-67,507551;80540036;SAN LORENZO;80540035
LA PAZ;CARANAVI;COLONIA VILLA FLOR 2DA.;COLONIA VILLA FLOR 2DA;-15,845838;-67,509845;80540037;VILLA FLOR 2DA.;80540036
LA PAZ;CARANAVI;COLONIA LA MUNDIAL;COLONIA LA MUNDIAL;-15,800258;-67,519785;80540038;LA MUNDIAL;80540037
LA PAZ;CARANAVI;COLONIA SAN ANTONIO DE BOLINDA;COLONIA SAN ANTONIO DE BOLINDA;-15,786431;-67,574123;80540039;SAN ANTONIO DE BOLINDA;80540038
LA PAZ;CARANAVI;COLONIA LITORAL;COLONIA LITORAL;-15,866819;-67,513705;80540040;LITORAL I;80540039
LA PAZ;CARANAVI;COLONIA ALTO ISRAEL;COLONIA ALTO ISRAEL;-15,764171;-67,513054;80540041;ALTO ISRAEL;80540040
LA PAZ;CARANAVI;COLONIA BAJO ISRAEL;COLONIA BAJO ISRAEL;-15,768451;-67,533561;80540042;BAJO ISRAEL;80540041
LA PAZ;CARANAVI;COLONIA VILLA ROSARIO;COLONIA VILLA ROSARIO;-15,824613;-67,53154;80540043;VILLA ROSARIO;80540042
LA PAZ;CARANAVI;COLONIA FISCAL ACHIRI;COLONIA ACHIRI;-15,875095;-67,498472;80540044;ACHIRI;80540043
LA PAZ;CARANAVI;LOCALIDAD CHOJNA;LOCALIDAD CHOJÑA;-15,954662;-67,56999;80540045;CHOJÑA;80540044
LA PAZ;CARANAVI;COOPERATIVA EL PROGRESO;COOPERATIVA EL PROGRESO;-15,901272;-67,582061;80540046;EL PROGRESO;80540045
LA PAZ;CARANAVI;COLONIA CHUA;COLONIA CHUA;-15,879617;-67,623847;80540047;CHUA;80540046
LA PAZ;CARANAVI;COLONIA MANCHEGO;COLONIA BAJO BRONCINI;-15,832595;-67,573782;80540048;CNL. MANCHEGO;80540047
LA PAZ;CARANAVI;COLONIA VILUYO;;-15,865385;-67,536553;80540050;VILUYO;80540049
LA PAZ;CARANAVI;COLONIA PEÑAS;COLONIA  PEÑAS;-15,890667;-67,536253;80540051;PEÑAS;80540050
LA PAZ;CARANAVI;COMUNIDAD COTAPATA;URBANIZACION COTAPATA;-15,899491;-67,535999;80540052;GERMAN BUSCH DE COTAPATA;80540051
LA PAZ;CARANAVI;ALTO SAN SILVERIO;COLONIA ALTO SAN SILVERIO- COOPERATIVA LA COLMENA  LTDA;-15,928425;-67,524884;80540053;SAN SILVERIO;80540052
LA PAZ;CARANAVI;COLONIA FLORIDA;COLONIA FLORIDA;-15,887856;-67,552408;80540054;FLORIDA;80540053
LA PAZ;CARANAVI;COMUNIDAD SARARIA;COMUNIDAD SARARIA;-15,398367;-67,512766;80540057,8054022;SARARIA,JUSTINO SEA VALENCIA;80540056
LA PAZ;CARANAVI;VILLA EL PRADO;VILLA PRADO;-15,43344;-67,492218;80540060;VILLA PRADO;80540059
LA PAZ;CARANAVI;COLONIA BRECHA T;COLONIA BRECHA T;-15,392418;-67,54196;80540061;BRECHA T;80540060
LA PAZ;CARANAVI;COLONIA SAN LUIS;COLONIA SAN LUIS;-15,400214;-67,559864;80540062;SAN LUIS;80540061
LA PAZ;CARANAVI;COLONIA SAN JUAN SUAPI;COLONIA SAN JUAN DE SUAPI;-15,467302;-67,464887;80540063;SAN JUAN DE SUAPI;80540062
LA PAZ;CARANAVI;CARRASCO LA RESERVA;CARRASCO LA RESERVA;-15,734021;-67,512712;80540064;CARRASCO LA RESERVA A;80540063
LA PAZ;CARANAVI;COLONIA SABAYA;COLONIA SABAYA;-15,70242;-67,541814;80540065;SABAYA;80540064
LA PAZ;CARANAVI;SIEMPRE UNIDOS;COLONIA SIEMPRE UNIDOS;-15,702633;-67,545445;80540066;SIEMPRE UNIDOS;80540065
LA PAZ;CARANAVI;COLONIA NUEVA ESPERANZA;COLONIA ALTO ESPERANZA;-15,741459;-67,474269;80540067;NUEVA ESPERANZA I;80540066
LA PAZ;CARANAVI;COLONIA VILLA ESPERANZA;COLONIA VILLA ESPERANZA;-15,724829;-67,461748;80540068;VILLA ESPERANZA I;80540067
LA PAZ;CARANAVI;COLONIA AGUAS TURBIAS;COLONA AGUAS TURBIAS;-15,699923;-67,514074;80540069;AGUAS TURBIAS;80540068
LA PAZ;CARANAVI;COLONIA 8 DE SEPTIEMBRE;COLONIA 8 DE SEPTIEMBRE;-15,837752;-67,382593;80540070;EDUARDO ABAROA I;80540069
LA PAZ;CARANAVI;COLONIA HUATAJATA;HUATAJATA;-15,714143;-67,422163;80540071;HUATAJATA;80540070
LA PAZ;CARANAVI;COLONIA FERNANDEZ;COLONIA FERNADEZ;-15,668743;-67,557117;80540073;FERNANDEZ;80540072
LA PAZ;CARANAVI;COLONIA BUEN PASTOR;CALONIA BUEN PASTOR;-15,685922;-67,623811;80540076;BUEN PASTOR;80540074
LA PAZ;CARANAVI;UCHUMACHI VILLA UNION;UCUMACHI VILLA UNION;-15,764587;-67,494021;80540077;VILLA ALIANZA;80540075
LA PAZ;CARANAVI;COLONIA CULTURAL UNIDOS;"COLONIA ""CULTURAL UNIDOS""";-15,666621;-67,47387;80540078;CULTURAL UNIDOS;80540076
LA PAZ;CARANAVI;COOPERATIVA SAN IGNACIO;COOPERATIVA SAN IGNACIO;-15,649887;-67,545886;80540079;BELLA VISTA I;80540077
LA PAZ;CARANAVI;ROSARIO ENTRE RIOS;ROSARIO ENTRE RIOS;-15,777458;-67,442067;80540080;ENTRE RIOS;80540078
LA PAZ;CARANAVI;COLONIA HERNANDO MAGALLANES;COLONIA HERNADO MAGALLANES;-15,767815;-67,384568;80540081;MAGALLANES;80540079
LA PAZ;CARANAVI;COLONIA WALDO BALLIVIAN 1;COLONIA WALDO BALLIVIAN 1;-15,804966;-67,338016;80540083;WALDO BALLIVIAN 1;80540081
LA PAZ;CARANAVI;COLONIA VILLA ORIENTE;COLONIA VILLA ORIENTE;-15,72915;-67,446772;80540084;VILLA ORIENTE;80540082
LA PAZ;CARANAVI;VILLA EXALTACION;COLONIA VILLA EXALTACIÓN;-15,768178;-67,456084;80540086;VILLA EXALTACION;80540084
LA PAZ;CARANAVI;COLONIA EDUARDO ABAROA;COLONIA EDUARDO ABAROA;-15,705136;-67,487752;80540087;EDUARDO ABAROA II;80540085
LA PAZ;CARANAVI;COLONIA UNION BEREA;COLONIA SEGUNA UNION BEREA;-15,788552;-67,450148;80540088;COOPERATIVA BEREA;80540086
LA PAZ;CARANAVI;COLONIA UNION BEREA;COLONIA UNIÓN BEREA;-15,767184;-67,479414;80540089;UNION BEREA;80540087
LA PAZ;CARANAVI;COLONIA UNION CAMACHO;COLONIA UNIÓN CAMACHO;-15,779123;-67,422274;80540090;UNION CAMACHO;80540088
LA PAZ;CARANAVI;COOP. CORPUS CHRISTI;COOP. CORPUS CHRISTY  ILLAMPU;-15,795889;-67,392497;80540091;CORPUS CHRISTI II;80540089
LA PAZ;CARANAVI;COLONIA MONTE SINAI;COLONIA MONTE SINAI;-15,772938;-67,365125;80540093;MONTE SINAI;80540091
LA PAZ;CARANAVI;COLONIA CHALLAMAYO;COLONIA SAN JUAN CHALLAMAYO;-15,851276;-67,364133;80540094;CHALLAMAYO;80540092
LA PAZ;CARANAVI;COLONIA NUEVA LLUSTA;COLONIA NUEVA LLUSTA;-15,853052;-67,397395;80540095;NUEVA LLUSTA;80540093
LA PAZ;CARANAVI;COLONIA VILLA EL CARMEN;COLONIA VILLA EL CARMEN;-15,845175;-67,418886;80540096;VILLA EL CARMEN;80540094
LA PAZ;CARANAVI;COLONIA 7 ESTRELLAS;COLONIA 7 ESTRELLAS;-15,818231;-67,399245;80540098;SIETE ESTRELLAS;80540096
LA PAZ;CARANAVI;SAN ANTONIO;AVENIDA O.S.C.A.R. S/N;-15,657903;-67,174967;80540099;SAN ANTONIO;80540097
LA PAZ;CARANAVI;;COLONIA NOR CHICHAS;-15,690281;-67,256483;80540101;NOR CHICHAS;80540099
LA PAZ;CARANAVI;FRANZ TAMAYO;FRANZ TAMAYO;-15,684858;-67,147431;80540102;FRANZ TAMAYO;80540100
LA PAZ;CARANAVI;COLONIA BOOPI;COLONIA BOOPI;-15,726048;-67,143556;80540103;BOOPI;80540101
LA PAZ;CARANAVI;COMUNIDAD TAYPIPLAYA;AVENIDA PACAJES S/N;-15,936494;-67,478564;80540104;PEDRO DOMINGO MURILLO;80540102
LA PAZ;CARANAVI;COLONIA VILLA IMPERIAL;COLONIA VILLA IMPERIAL;-16,024173;-67,489196;80540105;VILLA IMPERIAL;80540103
LA PAZ;CARANAVI;CRUZ PLAYA;COLONIA VILLA VICTORIA A;-15,991119;-67,434684;80540107;VILLA VICTORIA;80540105
LA PAZ;CARANAVI;COLONIA ALTO LOS ANDES;;-15,980389;-67,503936;80540108;ALTO LOS ANDES;80540106
LA PAZ;CARANAVI;CENTRAL LITORAL;COLONIA CONDOR LLIMPHI;-16,028083;-67,420575;80540109;CONDOR LLIMPHI;80540107
LA PAZ;CARANAVI;COLONIA INGAVI SEGUNDO;COLONIA INGAVI SEGUNDO;-15,906404;-67,483416;80540110;INGAVI SEGUNDO;80540108
LA PAZ;CARANAVI;COLONIA FLOR DE MAYO;COLONIA FLOR DE MAYO;-16,005751;-67,478162;80540111;FLOR DE MAYO;80540109
LA PAZ;CARANAVI;COLONIA VILLA LOS ANDES;COLONIA VILLA LOS ANDES;-15,971092;-67,471738;80540112;VILLA LOS ANDES;80540110
LA PAZ;CARANAVI;NUEVA COLLASUYO;NUEVA COLLASUYO;-15,607778;-67,371574;80540114;COLLASUYO;80540112
LA PAZ;CARANAVI;COLONIA NUEVA CHUANI;COLONIA NUEVA CHUANI;-15,665837;-67,409614;80540116;NUEVA CHUANI;80540113
LA PAZ;CARANAVI;SAN PEDRO DE CONDO;COLONIA SAN PEDRO DE CONDO;-15,648261;-67,370576;80540117;SAN PEDRO DE CONDO;80540114
LA PAZ;CARANAVI;COLONIA NEPTAL UNIDA;COLONIA NEPTAL UNIDA;-15,628537;-67,344789;80540118;NEPTAL UNIDA;80540115
LA PAZ;CARANAVI;COLONIA FORTALEZA;COLONIA FORTALEZA;-15,621154;-67,329325;80540119;FORTALEZA;80540116
LA PAZ;CARANAVI;COOPERATIVA SAN JUAN;COOPERATIVA SAN JUAN;-15,652801;-67,579852;80540120;SAN JUAN;80540117
LA PAZ;CARANAVI;ENTRE RIOS KM. 52;ENTRE RIOS KM. 52 ALTO BENI;-15,640338;-67,430602;80540121;ENTRE RIOS KM. 52;80540118
LA PAZ;LA ASUNTA;CENTRAL SIMON BOLIVAR;;-15,884223;-67,266827;80540122;EDUARDO ABAROA;80540119
LA PAZ;CARANAVI;COLONIA PUMIRI;COLONIA PUMIRI;-15,594001;-67,623754;80540123;DOS RIOS PUMIRI;80540120
LA PAZ;CARANAVI;COLONIA AGROPECUARIA LA ESPERANZA;COLONIA AGROPECUARIA LA ESPERANZA;-15,639263;-67,599298;80540125;NUEVA ESPERANZA II;80540122
LA PAZ;CARANAVI;TAYPIPLAYA;AV. CRUZ PLAYA  S/N;-15,940546;-67,474782;80540127,8054016;TAYPIPLAYA PRIMARIO,TAYPIPLAYA SECUNDARIA;80540124
LA PAZ;CARANAVI;COMUNIDAD JOSE CARRASCO;CARRETERA PANAMERICANA - CAMINO CARANAVI ALTO BENI;-15,747574;-67,496624;80540128;MCAL. ANDRES DE SANTA CRUZ;80540125
LA PAZ;CARANAVI;COLONIA ALTO ALIANZA;COLONIA ALTO ALIANZA;-15,764322;-67,430906;80540129;GUILLERMO MOLINA I;80540126
LA PAZ;CARANAVI;COLONIA GUALBERTO VILLARROEL;COLONIA GUALBERTO VILLARROEL;-15,806412;-67,567266;80540146;GUALBERTO VILLARROEL I;80540127
LA PAZ;CARANAVI;COLONIA CHOJÑAPAMPA;COLONIA CHOJÑAPAMPA;-15,663124;-67,575697;80540131;LIGIA LOPEZ DE SUAREZ;80540128
LA PAZ;CARANAVI;CENTRAL;AVENIDA BOLIVAR  Nº 29;-15,834235;-67,566273;80540134;MADRE MARIA FEDERICA;80540129
LA PAZ;CARANAVI;COLONIA SAN PABLO;COLONIA SAN PABLO;-15,772121;-67,540099;80540135;RENE ZENON PORTILLO CHAVARRIA;80540130
LA PAZ;CARANAVI;ALTO AGUA RICA;COLONIA ALTO AGUA RICA;-15,663461;-67,52818;80540136;TUPAC KATARI B;80540131
LA PAZ;CARANAVI;COOPERATIVA UYUNENSE;COOPERATIVA UYUNENSE;-15,86863;-67,580282;80540137;UYUNENSE;80540132
LA PAZ;CARANAVI;COLONIA CHUMA;COLONIA CHUMA;-15,796061;-67,329275;80540139;JUANA AZURDUY DE PADILLA;80540134
LA PAZ;CARANAVI;ZONA CENTRAL;AVENIDA PACAJES S/N;-15,807698;-67,62472;80540140;SIMON BOLIVAR I;80540135
LA PAZ;CARANAVI;SANTA FE;COLONIA PORVENIR B;-15,87032;-67,5552;80540141;VILLA ESPERANZA II;80540136
LA PAZ;CARANAVI;COLONIA PORVENIR A;COLONIA PORVENIR A;-15,79105;-67,611342;80540142;LITORAL II;80540137
LA PAZ;CARANAVI;COLONIA ALTO ILLIMANI A;COLINA  ALTO  ILLIMANI  A;-15,757934;-67,573574;80540143;ILLIMANI LOS ANDES;80540138
LA PAZ;CARANAVI;COLONIA ALTO ILLIMANI C;COLONIA ILLIMANI C;-15,746079;-67,580366;80540145;GRECEMAN LOVER;80540140
LA PAZ;CARANAVI;COLONIA MEJILLONES;COLONIA MEJILLONES;-15,776441;-67,562012;80540147;UNION 21 DE SEPTIEMBRE;80540141
LA PAZ;CARANAVI;COLONIA VILLA ASUNCION;COLONIA VILLA ASUNCIÓN;-15,776285;-67,562322;80540148;VILLA ASUNCION;80540142
LA PAZ;CARANAVI;COLONIA MUÑECAS;COLONIA MUÑECAS;-15,880364;-67,461438;80540149,8054016;PEDRO DOMINGO MURILLO DE MUÑECAS,GUALBERTO VILLARROEL II;80540143
LA PAZ;CARANAVI;COLONIA NIÑO JESUS;COLIONIA NIÑO JESUS;-15,858363;-67,494438;80540150;NIÑO JESUS;80540144
LA PAZ;CARANAVI;COLONIA INGAVI;COLONIA INGAVI;-15,893263;-67,41265;80540152;MONTE REDONDO;80540145
LA PAZ;CARANAVI;COLONIA QUILLA QUILLANI;COLONIA QUILLA QUILLANI;-15,893654;-67,423196;80540153;QUILLA QUILLANI;80540146
LA PAZ;CARANAVI;COLONIA ALTO ITALAQUE;COLONIA ALTO ITALAQUE;-15,896043;-67,453437;80540154;ALTO ITALAQUE;80540147
LA PAZ;CARANAVI;COMUNIDAD CARRASCO LA RESERVA;COLONIA CARRASCO LA RESERVA;-15,734252;-67,50925;80540155;COLORADOS DE BOLIVIA;80540148
LA PAZ;CARANAVI;ALCOCHE;FINAL AVENIDA SIMON BOLIVAR s/n;-15,749307;-67,674801;80540156;GERMAN BUSCH DE ALCOCHE;80540149
LA PAZ;CARANAVI;COLONIA JUAN DEL VALLE;COLONIA JUAN DEL VALLE;-15,865716;-67,492597;80540197;EDUARDO ABAROA;80540152
LA PAZ;CARANAVI;CENTRAL;MARISCAL SUCRE Nro 8;-15,834732;-67,565186;80540173;VIDA Y VERDAD;80540153
LA PAZ;CARANAVI;CENTRAL;LITORAL ESQUINA MARISCAL SUCRE S/N;-15,834643;-67,564534;80540160,80540161,80540201;NACIONAL CARANAVI SECUNDARIO,JOHN FITZGERALD KENNEDY SECUNDARIO,CARANAVI BOLIVIA;80540154
LA PAZ;CARANAVI;COMUNIDAD ENTRE RIOS;ROSARIO ENTRE RIOS;-15,776255;-67,442378;80540162;GUILLERMO MOLINA II;80540155
LA PAZ;CARANAVI;COLONIA SUAPI;CANTON  SUAPI - KM. 73;-15,513829;-67,453682;80540163;MARTIN CARDENAS;80540156
LA PAZ;CARANAVI;COLONIA JUAN DEL VALLE;COLONIA JUAN DEL VALLE;-15,861644;-67,503562;80540165;MAX HAVELAAR;80540158
LA PAZ;CARANAVI;PORVENIR;VILLA EL PORVENIR;-15,609646;-67,247443;80540166;VILLA EL PORVENIR;80540159
LA PAZ;CARANAVI;COLONIA VILLA EL PALMAR;COLONIA VILLA EL PALMAR;-15,620079;-67,596813;80540169,805402;MEJILLONES II,SIMON BOLIVAR DE EL PALMAR;80540162
LA PAZ;CARANAVI;MANZANO J;AVENIDA ASUNCION S/N;-15,939205;-67,474232;80540176;CRISTIANO DE TAIPI PLAYA;80540170
LA PAZ;CARANAVI;13 DE DICIEMBRE;CALLE TOCOPILLA 41;-15,833534;-67,567936;80540180;ADVENTISTA CARANAVI;80540174
LA PAZ;CARANAVI;BELLA VISTA;COLONIA BELLA VISTA;-15,621541;-67,424591;80540181;BELLA VISTA II;80540175
LA PAZ;CARANAVI;COLONIA UNION VILLA SAN JUAN;COLONIA UNION VILLA SAN JUAN;-15,919462;-67,396866;80540182;UNION VILLA SAN JUAN;80540176
LA PAZ;CARANAVI;COLONIA SAN PABLO NORTE;COLONIA SAN PABLO NORTE;-15,768184;-67,53338;80540184;SAN PABLO NORTE;80540179
LA PAZ;CARANAVI;COLONIA ALTO SIEMPRE UNIDOS;COLONIA ALTO SIEMPRE UNIDOS;-15,694054;-67,567146;80540186;ALTO SIEMPRE UNIDOS;80540180
LA PAZ;CARANAVI;SAN PEDRO;COLONIA SAN PEDRO;-16,009591;-67,612381;80540188;SAN PEDRO;80540182
LA PAZ;CARANAVI;VILLA LITORAL;VILLA LITORAL;-15,588621;-67,30697;80540191;VILLA LITORAL;80540184
LA PAZ;CARANAVI;COLONIA LLUSTA PRIMERA;COLONIA PRIMERA LLUSTA;-15,83625;-67,409632;80540193;PRIMERA LLUSTA;80540186
LA PAZ;CARANAVI;COLONIA ESPERANZA B;COLONIA ESPERANZA B;-15,723888;-67,46648;80540195;SIMON BOLIVAR II;80540187
LA PAZ;CARANAVI;COLONIA JUAN DEL VALLE ZONA C;"COLONIA JUAN DEL VALLE ""C""";-15,85824;-67,490822;80540198;GUALBERTO VILLARROEL DE JUAN DEL VALLE;80540189
LA PAZ;CARANAVI;COLONIA LA ESTRELLAS;COLONIA LA ESTRELLA;-15,930013;-67,592345;80540200;LA ESTRELLA;80540190
LA PAZ;CARANAVI;COLONIA BOQUERON;COLONIA BOQUERON;-15,842318;-67,581786;80540202;JUAN JOSE TORREZ;80540191
LA PAZ;CARANAVI;COLONIA KANTUTANI;COLONIA KANTUTANI;-15,829694;-67,326686;80540204;KANTUTANI;80540193
LA PAZ;CARANAVI;COLONIA ALTO ASCENCION;COLONIA ALTO ASCENCIÓN;-15,74652;-67,412484;80540207;ALTO ASCENCION;80540195
LA PAZ;CARANAVI;COLONIA BELEN;COLONIA BELEN;-15,555063;-67,444279;80540208;BELEN;80540196
LA PAZ;CARANAVI;COLONIA EXALTACION;COLONIA EXALTACION;-15,851809;-67,607829;80540014;LA PAZ;80540197
LA PAZ;CARANAVI;COLONIA SAN JUAN;COLONIA SAN JUAN;-15,760003;-67,493597;80540075;ALTO SAN LORENZO;80540201
LA PAZ;CARANAVI;COLONIA CHUA;COLONIA CHUA DOS PINOS;-15,880461;-67,609495;80540212;CHUA DOS PINOS;80540203
LA PAZ;CARANAVI;COLONIA SAN PABLO II;COLONIA SAN PABLO II;-15,757915;-67,553064;80540213;SAN PABLO II;80540204
LA PAZ;CARANAVI;COLONIA COLLASUYO;COLONIA COLLASUYO;-15,653881;-67,578936;80540199;GUALBERTO VILLARROEL III;80540205
LA PAZ;LA ASUNTA;CENTRAL SIMON BOLIVAR;;-15,88397;-67,263724;80540220;SIMON BOLIVAR;80540210
LA PAZ;CARANAVI;COLONIA VILLA ELEVACION 3RA.;COLONIA VILLA ELEVACIONA 3RA;-15,688595;-67,628957;80540221;VILLA ELEVACION;80540211
LA PAZ;CARANAVI;COLONIA TUPAC KATARI;COLONIA TUPAC KATARI;-15,809341;-67,423258;80540224;TUPAC KATARI A;80540213
LA PAZ;CARANAVI;COLONIA VILLA ROSAS PAMPA;COLONIA  ROSAS  PAMPA;-15,810566;-67,305564;80540226;ROSAS PAMPA;80540215
LA PAZ;CARANAVI;CENTRAL;CALLE BOLIVAR S/N;-15,83352;-67,566363;80540227,8054024;INSTITUTO AMERICANO CARANAVI,METODISTA CARANAVI;80540216
LA PAZ;CARANAVI;COLONIA AGUA RICA;COLONIA AGUA RICA;-15,872409;-67,561501;80540228;25 DE MAYO;80540217
LA PAZ;CARANAVI;COLONIA HUANCANE;COLONIA HUANCANE;-15,505703;-67,491535;80540229;VILLA ALTAMIRA DE HUANCANE;80540218
LA PAZ;CARANAVI;COOPERATIVA 18 DE MAYO;COOPERATIVA 18 DE MAYO;-15,939137;-67,5705;80540231;18 DE MAYO;80540220
LA PAZ;CARANAVI;LOAYZA;COLONIA LOAYZA;-15,761345;-67,618123;80540232;LOAYZA;80540221
